driver_gene,target_gene,mean_drive_gene_ref_dep_score_for_target,mean_drive_gene_mut_dep_score_for_target,delta_rnai_dep_score_driver_and_target,ref_pool_cell_lines_for_driver,mut_pool_cell_lines_for_driver,ref_dep_score_observations_for_target,mut_dep_score_observations_for_target
RB1 (5925),PALLD (23022),0.08076700289070904,0.15822147152789287,0.07745446863718383,94,14,94,14
RB1 (5925),PALM2 (114299),0.002603041904273962,0.011660103505745449,0.009057061601471487,78,11,78,11
RB1 (5925),PALM2-AKAP2 (445815),-0.05033005567745256,-0.0518339553150401,-0.0015038996375875413,78,11,78,11
RB1 (5925),PALM3 (342979),-0.2992690648418974,-0.34341685060918187,-0.04414778576728445,78,11,78,11
RB1 (5925),PALM (5064),0.08159854682128125,-0.030828696193845453,-0.1124272430151267,78,11,78,11
RB1 (5925),PALMD (54873),-0.14350143978719626,-0.18864460573699002,-0.045143165949793757,78,11,78,11
RB1 (5925),PAM16 (51025),-0.5636194152483051,-0.4204974496731818,0.14312196557512324,78,11,78,11
RB1 (5925),PAM (5066),0.17957370065544903,0.20545411757992188,0.02588041692447285,104,16,104,16
RB1 (5925),PAMR1 (25891),-0.11442507821251467,-0.20594985905044375,-0.09152478083792907,104,16,104,16
RB1 (5925),PAN2 (9924),-0.10375146278551943,-0.053006856677407156,0.050744606108112274,94,14,94,14
RB1 (5925),PAN3 (255967),0.07602637457096957,0.02537613967824375,-0.050650234892725826,104,16,104,16
RB1 (5925),PANK1 (53354),0.028148456965080962,-0.07046658126317874,-0.0986150382282597,104,16,104,16
RB1 (5925),PANK2 (80025),-0.050265831845014285,-0.05871355226861874,-0.008447720423604456,104,16,104,16
RB1 (5925),PANK3 (79646),-0.45812748778833945,-0.5414775176323501,-0.08335002984401063,104,16,104,16
RB1 (5925),PANK4 (55229),0.09275630984400675,0.1372976292382643,0.04454131939425755,94,14,94,14
RB1 (5925),PANX1 (24145),-0.04494978581288138,-0.025745704908736358,0.01920408090414502,78,11,78,11
RB1 (5925),PANX2 (56666),-0.17467758415614734,-0.16641952888705458,0.008258055269092762,78,11,78,11
RB1 (5925),PANX3 (116337),0.10924072441676305,0.10321107322463456,-0.006029651192128491,78,11,78,11
RB1 (5925),PAOX (196743),-0.000333423023311536,-0.0620575775065625,-0.06172415448325097,104,16,104,16
RB1 (5925),PAPD4 (167153),-0.005186072554939283,-0.009416897067371822,-0.004230824512432539,78,11,78,11
RB1 (5925),PAPD5 (64282),-0.06615398930973801,0.01667423607565,0.082828225385388,94,14,94,14
RB1 (5925),PAPD7 (11044),-0.2011696816823977,-0.17963926931713717,0.021530412365260543,94,14,94,14
RB1 (5925),PAPLN (89932),0.07181483277590778,0.06215801754678572,-0.00965681522912206,94,14,94,14
RB1 (5925),PAPOLA (10914),-0.313009274933751,-0.3538665118359286,-0.040857236902177574,94,14,94,14
RB1 (5925),PAPOLB (56903),-0.029519992363664583,-0.07598281422300714,-0.04646282185934256,94,14,94,14
RB1 (5925),PAPOLG (64895),0.17717736964618463,0.16790525621195315,-0.009272113434231483,104,16,104,16
RB1 (5925),PAPPA2 (60676),-0.058528601816402924,-0.04529490130616625,0.013233700510236673,104,16,104,16
RB1 (5925),PAPPA (5069),-0.0086910322986391,-0.037683173069861874,-0.028992140771222773,104,16,104,16
RB1 (5925),PAPSS1 (9061),-0.046812134291493494,-0.006719224926361251,0.04009290936513224,104,16,104,16
RB1 (5925),PAPSS2 (9060),-0.13151211607836522,-0.1490941886318157,-0.017582072553450484,94,14,94,14
RB1 (5925),PAQR3 (152559),-0.04297534800688734,-0.11698290584916428,-0.07400755784227694,94,14,94,14
RB1 (5925),PAQR4 (124222),-0.005339382415516385,0.07567383793951286,0.08101322035502925,94,14,94,14
RB1 (5925),PAQR5 (54852),-0.19024211456509832,-0.29323678894832145,-0.10299467438322313,94,14,94,14
RB1 (5925),PAQR6 (79957),-0.20675807494110005,-0.24136208823250144,-0.03460401329140139,94,14,94,14
RB1 (5925),PAQR7 (164091),-0.09208748292189405,-0.11329484749040715,-0.021207364568513104,94,14,94,14
RB1 (5925),PAQR8 (85315),-0.05244396480725796,-0.11160985888887187,-0.059165894081613914,104,16,104,16
RB1 (5925),PAQR9 (344838),0.01635601712744826,0.013893060742160126,-0.0024629563852881352,104,16,104,16
RB1 (5925),PARD3 (56288),0.014841674711135018,0.07236517709191817,0.05752350238078315,78,11,78,11
RB1 (5925),PARD3B (117583),-0.194352823098832,-0.27596824812036364,-0.08161542502153163,78,11,78,11
RB1 (5925),PARD6A (50855),0.01941506184636935,-0.02010082557485333,-0.03951588742122268,101,15,101,15
RB1 (5925),PARD6B (84612),0.03748628148285296,0.08342073123649091,0.045934449753637946,78,11,78,11
RB1 (5925),PARD6G (84552),0.02314573438451795,-0.06881025967549999,-0.09195599406001793,78,11,78,11
RB1 (5925),PARD6G-AS1 (100130522),-0.23654178885048785,-0.26552612440330914,-0.02898433555282129,78,11,78,11
RB1 (5925),PARG (8505),-0.2769307260772322,-0.25806835068662853,0.018862375390603647,94,14,94,14
RB1 (5925),PARGP1 (728407),0.06810968505734351,0.06643503714029715,-0.0016746479170463568,94,14,94,14
RB1 (5925),PARK7 (11315),-0.033720086645099685,-0.14807946748644288,-0.1143593808413432,94,14,94,14
RB1 (5925),PARL (55486),-0.16067507522664612,-0.19826942360733746,-0.03759434838069134,104,16,104,16
RB1 (5925),PARM1 (25849),-0.03154407595521089,-0.09008502112503546,-0.05854094516982457,78,11,78,11
RB1 (5925),PARN (5073),-0.2773040840764673,-0.33561996214964285,-0.058315878073175564,94,14,94,14
RB1 (5925),PARP10 (84875),-0.058092720388918835,0.012976788332844753,0.07106950872176358,104,16,104,16
RB1 (5925),PARP1 (142),-0.061617674376887116,-0.05214843621295624,0.009469238163930874,104,16,104,16
RB1 (5925),PARP11 (57097),0.0677260887103823,0.11994215564896374,0.05221606693858144,104,16,104,16
RB1 (5925),PARP12 (64761),-0.05133077893250116,-0.11996152589539219,-0.06863074696289104,104,16,104,16
RB1 (5925),PARP14 (54625),-0.030752653682767417,-0.010421320957007499,0.020331332725759918,104,16,104,16
RB1 (5925),PARP15 (165631),-0.04511354191209123,-0.053288436932802496,-0.008174895020711268,104,16,104,16
RB1 (5925),PARP16 (54956),-0.033485553579236244,-0.02539758180466875,0.008087971774567493,104,16,104,16
RB1 (5925),PARP2 (10038),-0.05599393787314854,0.0011613246310714271,0.05715526250421997,55,7,55,7
RB1 (5925),PARP3 (10039),-0.008725998628781916,-0.05869361512581875,-0.049967616497036835,104,16,104,16
RB1 (5925),PARP4 (143),-0.046396137936540474,-0.0552398102214375,-0.008843672284897026,104,16,104,16
RB1 (5925),PARP6 (56965),-0.027288294480627785,-0.09352854731256251,-0.06624025283193472,104,16,104,16
RB1 (5925),PARP8 (79668),0.02715945181290288,0.06313159313515,0.03597214132224712,104,16,104,16
RB1 (5925),PARP9 (83666),-0.050773637421549216,0.04294678716905624,0.09372042459060545,104,16,104,16
RB1 (5925),PARS2 (25973),0.023298537832680637,-0.01594498169053929,-0.03924351952321993,94,14,94,14
RB1 (5925),PART1 (25859),0.02313241168077823,-0.06984515809050666,-0.0929775697712849,101,15,101,15
RB1 (5925),PARVA (55742),0.06065639024153553,0.09785604147654546,0.03719965123500993,78,11,78,11
RB1 (5925),PARVB (29780),-0.0679881672630942,-0.0882502798643691,-0.020262112601274904,78,11,78,11
RB1 (5925),PARVG (64098),0.26219045133246544,0.15798071362904545,-0.10420973770341999,78,11,78,11
RB1 (5925),PASD1 (139135),-0.10733486233423306,-0.2135064913553857,-0.10617162902115265,94,14,94,14
RB1 (5925),PASK (23178),-0.08172800828823515,-0.11572486108047189,-0.03399685279223674,104,16,104,16
RB1 (5925),PATE1 (160065),0.11062526378795418,0.046599957840878566,-0.06402530594707562,94,14,94,14
RB1 (5925),PATE4 (399968),-0.28218454068884735,-0.3116732916037272,-0.029488750914879847,78,11,78,11
RB1 (5925),PATJ (10207),0.1076253407426813,0.19436375461596,0.0867384138732787,101,15,101,15
RB1 (5925),PATL1 (219988),0.04110491837118088,0.007906117166809092,-0.03319880120437179,78,11,78,11
RB1 (5925),PATZ1 (23598),-0.024931223570040857,-0.029992486014549995,-0.005061262444509138,104,16,104,16
RB1 (5925),PAWR (5074),0.1511969854030909,0.025310637020528576,-0.12588634838256232,94,14,94,14
RB1 (5925),PAX1 (5075),-0.056816563707984005,-0.12661645361642498,-0.06979988990844098,104,16,104,16
RB1 (5925),PAX2 (5076),0.0022443561242211545,-0.0016514253617499995,-0.003895781485971154,104,16,104,16
RB1 (5925),PAX3 (5077),-0.06456876365767442,-0.057112668398057106,0.00745609525961731,104,16,104,16
RB1 (5925),PAX4 (5078),0.052412258964745266,0.05808519162975875,0.005672932665013487,104,16,104,16
RB1 (5925),PAX5 (5079),-0.1288435927673625,-0.1618930059782625,-0.03304941321089999,104,16,104,16
RB1 (5925),PAX6 (5080),-0.07604534703903665,-0.041283276641293755,0.03476207039774289,104,16,104,16
RB1 (5925),PAX7 (5081),-0.28832402292793763,-0.3880984310311875,-0.09977440810324989,104,16,104,16
RB1 (5925),PAX8 (7849),-0.016335541172474714,0.05830540561141562,0.07464094678389033,104,16,104,16
RB1 (5925),PAX9 (5083),-0.08417664300013951,-0.16310112548940628,-0.07892448248926677,104,16,104,16
RB1 (5925),PAXBP1 (94104),-0.40434387099880864,-0.29391839921963125,0.11042547177917739,104,16,104,16
RB1 (5925),PAXIP1 (22976),-0.06084135086010662,-0.06805715150466798,-0.007215800644561364,101,15,101,15
RB1 (5925),PBK (55872),-0.08936798766567446,-0.11343731511052438,-0.024069327444849922,104,16,104,16
RB1 (5925),PBLD (64081),-0.06475603193743565,0.003942452993631427,0.06869848493106707,94,14,94,14
RB1 (5925),PBOV1 (59351),0.11512504595497064,0.1282523415793727,0.013127295624402069,78,11,78,11
RB1 (5925),PBRM1 (55193),-0.0956563255779014,-0.08562136124172126,0.010034964336180133,104,16,104,16
RB1 (5925),PBX1 (5087),-0.0850195906414697,-0.09294568479514377,-0.007926094153674068,104,16,104,16
RB1 (5925),PBX2 (5089),-0.06362528594229834,-0.069997379334485,-0.0063720933921866535,104,16,104,16
RB1 (5925),PBX3 (5090),-0.07329755494565518,0.03832864534449375,0.11162620029014893,104,16,104,16
RB1 (5925),PBX4 (80714),-0.018234342690376475,-0.010233531280349997,0.008000811410026478,94,14,94,14
RB1 (5925),PBXIP1 (57326),0.06623249778926277,0.05879912016172357,-0.007433377627539199,94,14,94,14
RB1 (5925),PC (5091),0.012404816944447747,0.06975155777618071,0.05734674083173296,94,14,94,14
RB1 (5925),PCAT4 (118425),-0.04194416559576912,-0.10203159045354068,-0.06008742485777156,101,15,101,15
RB1 (5925),PCBD1 (5092),-0.0047066433955484065,-0.012529051950321427,-0.00782240855477302,94,14,94,14
RB1 (5925),PCBD2 (84105),0.30529520555538214,0.05560342725540001,-0.24969177829998213,78,11,78,11
RB1 (5925),PCBP1 (5093),-0.8699426834970854,-0.8053157605319287,0.06462692296515671,94,14,94,14
RB1 (5925),PCBP2 (5094),-0.5334561656156254,-0.43589775685857857,0.0975584087570468,94,14,94,14
RB1 (5925),PCBP3 (54039),0.007102971843753085,0.019591128502792855,0.012488156659039771,94,14,94,14
RB1 (5925),PCBP4 (57060),0.07449077701364297,0.08566699554296708,0.011176218529324114,94,14,94,14
RB1 (5925),PCCA (5095),0.10563902245043619,0.13447017000990624,0.028831147559470055,104,16,104,16
RB1 (5925),PCCB (5096),0.02262074426557477,0.04457151505766428,0.021950770792089513,94,14,94,14
RB1 (5925),PCDH10 (57575),0.09096846860062552,0.21145237491322122,0.1204839063125957,104,16,104,16
RB1 (5925),PCDH11X (27328),0.07771125816764494,0.14322999612427942,0.06551873795663447,94,14,94,14
RB1 (5925),PCDH11Y (83259),0.054491059113666314,0.02121276997491428,-0.03327828913875203,94,14,94,14
RB1 (5925),PCDH12 (51294),0.08870496506551487,0.20000357566852148,0.11129861060300661,94,14,94,14
RB1 (5925),PCDH1 (5097),-0.2728055876464271,-0.26612674942787856,0.006678838218548533,94,14,94,14
RB1 (5925),PCDH15 (65217),0.08397951795974476,0.0319908222467493,-0.05198869571299546,94,14,94,14
RB1 (5925),PCDH17 (27253),-0.14033955557834854,-0.16922595976387145,-0.028886404185522907,94,14,94,14
RB1 (5925),PCDH18 (54510),0.08912595291105392,0.14692110718100712,0.0577951542699532,94,14,94,14
RB1 (5925),PCDH19 (57526),0.003974519433174859,0.05698482312528182,0.05301030369210696,78,11,78,11
RB1 (5925),PCDH20 (64881),0.1271325378538918,0.0509913211818792,-0.07614121667201261,94,14,94,14
RB1 (5925),PCDH7 (5099),0.025602928552943792,-0.0014912415672225024,-0.027094170120166294,104,16,104,16
RB1 (5925),PCDH8 (5100),0.010614720064338846,0.012829134442381254,0.0022144143780424078,104,16,104,16
RB1 (5925),PCDH9 (5101),-0.15833385661767269,-0.2897083395411625,-0.1313744829234898,104,16,104,16
RB1 (5925),PCDHA10 (56139),0.08593617060199941,0.18610473767700714,0.10016856707500772,94,14,94,14
RB1 (5925),PCDHA11 (56138),-0.03966200611936145,-0.1550578741745107,-0.11539586805514924,94,14,94,14
RB1 (5925),PCDHA12 (56137),0.07020730596738255,-0.058050364961885724,-0.12825767092926826,94,14,94,14
RB1 (5925),PCDHA13 (56136),0.028567798446377024,0.018205148674095,-0.010362649772282025,94,14,94,14
RB1 (5925),PCDHA1 (56147),-0.06326109592194445,-0.08104090512690355,-0.0177798092049591,94,14,94,14
RB1 (5925),PCDHA2 (56146),-0.08483654067132854,-0.03781805314923571,0.047018487522092825,94,14,94,14
RB1 (5925),PCDHA4 (56144),-0.003536580985138458,-0.027678654820330717,-0.02414207383519226,94,14,94,14
RB1 (5925),PCDHA5 (56143),0.11767568385493471,0.06813447887660713,-0.04954120497832758,94,14,94,14
RB1 (5925),PCDHA6 (56142),0.052345812511183094,0.15028275295480004,0.09793694044361695,94,14,94,14
RB1 (5925),PCDHA7 (56141),-0.09871388519758753,-0.060284980462728566,0.038428904734858965,94,14,94,14
RB1 (5925),PCDHA8 (56140),-0.1259274849531989,-0.17090231322995,-0.044974828276751116,94,14,94,14
RB1 (5925),PCDHA9 (9752),-0.15360812075640895,-0.10483940393775788,0.04876871681865107,94,14,94,14
RB1 (5925),PCDHAC1 (56135),-0.03884073356620287,-0.11631981942107143,-0.07747908585486857,94,14,94,14
RB1 (5925),PCDHAC2 (56134),0.12357941626881071,0.1029256116127714,-0.020653804656039304,94,14,94,14
RB1 (5925),PCDHB10 (56126),0.10318546917399085,0.1354404643219264,0.03225499514793556,94,14,94,14
RB1 (5925),PCDHB11 (56125),-0.023179355574328764,0.009944849063006248,0.03312420463733501,104,16,104,16
RB1 (5925),PCDHB12 (56124),0.09408968466311503,0.06397836151274501,-0.030111323150370017,94,14,94,14
RB1 (5925),PCDHB1 (29930),0.18302911062022179,0.2417237733042857,0.058694662684063925,94,14,94,14
RB1 (5925),PCDHB13 (56123),0.007094085214777447,-0.023170490261055,-0.030264575475832445,94,14,94,14
RB1 (5925),PCDHB14 (56122),0.08612159039236811,0.07428142671062914,-0.011840163681738972,94,14,94,14
RB1 (5925),PCDHB15 (56121),0.1161958233070965,0.03604339227630856,-0.08015243103078795,94,14,94,14
RB1 (5925),PCDHB16 (57717),0.18636800958009753,0.26795408865307146,0.08158607907297394,94,14,94,14
RB1 (5925),PCDHB2 (56133),0.025823389316683928,0.01956651258892571,-0.006256876727758216,94,14,94,14
RB1 (5925),PCDHB3 (56132),-0.03196256606758606,-0.002703426672717131,0.02925913939486893,94,14,94,14
RB1 (5925),PCDHB4 (56131),0.02693633566603958,0.030284937267742857,0.003348601601703277,94,14,94,14
RB1 (5925),PCDHB5 (26167),0.15123807282622417,0.08121596889724285,-0.07002210392898132,94,14,94,14
RB1 (5925),PCDHB6 (56130),0.1289990241963765,0.1742987919739929,0.045299767777616406,94,14,94,14
RB1 (5925),PCDHB7 (56129),0.058650861489687255,0.06093876438659215,0.002287902896904892,94,14,94,14
RB1 (5925),PCDHB8 (56128),-0.22054964680171638,-0.17069258424057857,0.04985706256113781,94,14,94,14
RB1 (5925),PCDHB9 (56127),0.03568370551500506,0.021517433741676435,-0.014166271773328628,94,14,94,14
RB1 (5925),PCDHGA10 (56106),0.10312450438844976,0.12580149965635715,0.022676995267907382,94,14,94,14
RB1 (5925),PCDHGA11 (56105),0.054950341785211694,0.076225434571055,0.02127509278584331,94,14,94,14
RB1 (5925),PCDHGA12 (26025),0.1736502435909742,0.1255812781711357,-0.04806896541983849,94,14,94,14
RB1 (5925),PCDHGA1 (56114),0.013869510722295003,-0.06320333548830713,-0.07707284621060213,94,14,94,14
RB1 (5925),PCDHGA2 (56113),0.02535985758374593,0.06665458186770641,0.041294724283960485,94,14,94,14
RB1 (5925),PCDHGA3 (56112),-0.05334793459758995,-0.015470129109350002,0.03787780548823995,94,14,94,14
RB1 (5925),PCDHGA4 (56111),0.041832309967345,-0.05385277423197858,-0.09568508419932359,94,14,94,14
RB1 (5925),PCDHGA5 (56110),-0.10020908445318542,-0.08213827483689642,0.018070809616289,94,14,94,14
RB1 (5925),PCDHGA6 (56109),-0.14307475253807375,-0.1843115518131,-0.04123679927502624,94,14,94,14
RB1 (5925),PCDHGA7 (56108),-0.013062511605116192,0.032029609954025456,0.04509212155914165,78,11,78,11
RB1 (5925),PCDHGB1 (56104),0.12860892160345136,0.1876834597264357,0.05907453812298433,94,14,94,14
RB1 (5925),PCDHGB2 (56103),0.06855533261460488,0.0653609171033,-0.0031944155113048794,94,14,94,14
RB1 (5925),PCDHGB3 (56102),0.013675482755946067,0.04616182723221428,0.03248634447626821,94,14,94,14
RB1 (5925),PCDHGB4 (8641),0.11366976729210984,0.09484851255221428,-0.018821254739895557,94,14,94,14
RB1 (5925),PCDHGB5 (56101),-0.004513509156542179,0.01600171837950457,0.020515227536046753,94,14,94,14
RB1 (5925),PCDHGB6 (56100),0.11063213547064286,0.10903904062577141,-0.0015930948448714538,94,14,94,14
RB1 (5925),PCDHGB7 (56099),0.18794857563998352,0.14723770630268,-0.04071086933730353,94,14,94,14
RB1 (5925),PCDHGC3 (5098),-0.0760080967826996,-0.1405783143437786,-0.064570217561079,94,14,94,14
RB1 (5925),PCDHGC4 (56098),-0.0013047218032688275,0.16086756354738574,0.16217228535065456,94,14,94,14
RB1 (5925),PCDHGC5 (56097),-0.18663183645505094,-0.17079629611810715,0.015835540336943787,94,14,94,14
RB1 (5925),PCED1A (64773),-0.07424350250351308,-0.09414022208957638,-0.019896719586063302,78,11,78,11
RB1 (5925),PCED1B (91523),0.051035400780059095,0.014680198854013636,-0.03635520192604546,78,11,78,11
RB1 (5925),PCF11 (51585),0.12831818608098705,0.11682521379326366,-0.01149297228772339,78,11,78,11
RB1 (5925),PCGF1 (84759),0.1658534804760808,0.14422104397996188,-0.02163243649611893,104,16,104,16
RB1 (5925),PCGF2 (7703),0.0332354842215281,-0.004573814382024383,-0.03780929860355248,104,16,104,16
RB1 (5925),PCGF3 (10336),0.055128239507445345,-0.022395402888125006,-0.07752364239557036,104,16,104,16
RB1 (5925),PCGF5 (84333),0.07089501527412499,0.08905427276240627,0.018159257488281275,104,16,104,16
RB1 (5925),PCGF6 (84108),0.014009314151417856,-0.030378005160818757,-0.04438731931223661,104,16,104,16
RB1 (5925),PCIF1 (63935),-0.06109993303705077,-0.18454216291155456,-0.12344222987450379,78,11,78,11
RB1 (5925),PCK1 (5105),-0.008291422827527649,-0.07314973016735501,-0.06485830733982736,104,16,104,16
RB1 (5925),PCK2 (5106),-0.014617112468317301,-0.03333927855585875,-0.018722166087541445,104,16,104,16
RB1 (5925),PCLAF (9768),-0.011192956129130257,-0.02786010637794818,-0.016667150248817923,78,11,78,11
RB1 (5925),PCLO (27445),0.17900675777698558,0.12601025077180286,-0.052996507005182714,94,14,94,14
RB1 (5925),PCM1 (5108),-0.20700987943542834,-0.17745738718017998,0.029552492255248364,101,15,101,15
RB1 (5925),PCMT1 (5110),0.0010620213669538803,-0.04881511126587142,-0.049877132632825304,94,14,94,14
RB1 (5925),PCMTD1 (115294),0.05025191983249576,0.04697223160484818,-0.0032796882276475772,78,11,78,11
RB1 (5925),PCMTD2 (55251),0.061910415914187035,0.11217715995580499,0.050266744041617954,94,14,94,14
RB1 (5925),PCNA (5111),-0.9935101916404714,-1.045511572326,-0.05200138068552862,104,16,104,16
RB1 (5925),PCNP (57092),-0.12283707433645497,-0.1184782591499118,0.004358815186543172,78,11,78,11
RB1 (5925),PCNT (5116),-0.21852574292429525,-0.18801731257677093,0.030508430347524318,78,11,78,11
RB1 (5925),PCNX1 (22990),-0.05122848118221254,0.01492359955950909,0.06615208074172163,78,11,78,11
RB1 (5925),PCNX2 (80003),-0.09322876615611447,-0.19198139894893632,-0.09875263279282184,78,11,78,11
RB1 (5925),PCNX4 (64430),0.019013301364110006,0.05008155680461,0.031068255440499997,101,15,101,15
RB1 (5925),PCOLCE2 (26577),-0.06131813490005029,-0.140227855749348,-0.07890972084929773,101,15,101,15
RB1 (5925),PCOLCE (5118),0.07831200753925358,-0.011964246542485716,-0.0902762540817393,55,7,55,7
RB1 (5925),PCP4 (5121),-0.01928994662709449,-0.0914361438625909,-0.07214619723549641,78,11,78,11
RB1 (5925),PCSK1 (5122),-0.0114144964026575,-0.006096138823400002,0.005318357579257499,16,3,16,3
RB1 (5925),PCSK1N (27344),-0.03492173810527419,-0.02108765995409375,0.013834078151180443,104,16,104,16
RB1 (5925),PCSK2 (5126),-0.16492559521583378,-0.22938563396113643,-0.06446003874530265,94,14,94,14
RB1 (5925),PCSK4 (54760),0.013505473988135869,-0.0389902599139307,-0.05249573390206657,94,14,94,14
RB1 (5925),PCSK5 (5125),-0.023366992191864996,-0.123510740547325,-0.10014374835546,104,16,104,16
RB1 (5925),PCSK6 (5046),0.08275199532541709,0.17634935210482142,0.09359735677940433,94,14,94,14
RB1 (5925),PCSK7 (9159),-0.14551600255671626,-0.14752892741957313,-0.0020129248628568686,104,16,104,16
RB1 (5925),PCSK9 (255738),-0.033173428740956794,0.012766167884812139,0.045939596625768936,94,14,94,14
RB1 (5925),PCTP (58488),0.09080036051370584,0.150441686589912,0.05964132607620616,101,15,101,15
RB1 (5925),PCYOX1 (51449),0.12427712415285343,0.16836732266659285,0.04409019851373942,94,14,94,14
RB1 (5925),PCYOX1L (78991),-0.11783956619741467,-0.17098898153695002,-0.05314941533953535,94,14,94,14
RB1 (5925),PCYT1A (5130),0.025639330403344596,-0.004612024103335717,-0.030251354506680313,94,14,94,14
RB1 (5925),PCYT1B (9468),-0.0006108081335067059,0.036686639404388585,0.03729744753789529,94,14,94,14
RB1 (5925),PCYT2 (5833),-0.1626368708465833,-0.13322748224134073,0.02940938860524256,94,14,94,14
RB1 (5925),PDAP1 (11333),-0.22278249671334457,-0.2238978148959437,-0.0011153181825991343,104,16,104,16
RB1 (5925),PDC (5132),0.0322633559501543,0.14081967947884286,0.10855632352868855,94,14,94,14
RB1 (5925),PDCD10 (11235),0.2175116971828228,0.031401469008763644,-0.18611022817405914,78,11,78,11
RB1 (5925),PDCD11 (22984),-1.0953151266998338,-0.9393676469534546,0.15594747974637913,78,11,78,11
RB1 (5925),PDCD1 (5133),0.08355576336303455,-0.007228148286332252,-0.0907839116493668,104,16,104,16
RB1 (5925),PDCD1LG2 (80380),-0.0402959954784675,0.010159033843062503,0.05045502932153001,104,16,104,16
RB1 (5925),PDCD2 (5134),-0.29871172580650673,-0.3204886634377857,-0.02177693763127897,94,14,94,14
RB1 (5925),PDCD2L (84306),0.05544084466429181,-0.0016388435494909107,-0.057079688213782724,78,11,78,11
RB1 (5925),PDCD4 (27250),0.13202942067221288,0.14003201045170358,0.008002589779490699,94,14,94,14
RB1 (5925),PDCD5 (9141),0.02720786410669846,0.13682977243731817,0.10962190833061972,78,11,78,11
RB1 (5925),PDCD6 (10016),-0.10145846076272053,-0.08735715621505714,0.014101304547663382,94,14,94,14
RB1 (5925),PDCD6IP (10015),-0.2148562221628617,-0.19907025872076425,0.015785963442097456,94,14,94,14
RB1 (5925),PDCD7 (10081),-0.09724529949734294,-0.1818194947841091,-0.08457419528676617,78,11,78,11
RB1 (5925),PDCL2 (132954),0.11887182036338503,0.1374052076041,0.01853338724071496,94,14,94,14
RB1 (5925),PDCL3 (79031),-0.10410193001016431,-0.12870399463295001,-0.024602064622785705,94,14,94,14
RB1 (5925),PDCL3P4 (285359),-0.0028560648595982504,0.02574188874622143,0.02859795360581968,94,14,94,14
RB1 (5925),PDCL (5082),0.07401375562881704,0.018058090586988124,-0.05595566504182892,104,16,104,16
RB1 (5925),PDE10A (10846),-0.06589179133673374,-0.0536144229216175,0.012277368415116244,104,16,104,16
RB1 (5925),PDE11A (50940),-0.08559923612020934,-0.14024902086765,-0.05464978474744067,104,16,104,16
RB1 (5925),PDE12 (201626),-0.3576359824392599,-0.30635742194800003,0.051278560491259895,104,16,104,16
RB1 (5925),PDE1A (5136),-0.06880693530777567,-0.14366993522690003,-0.07486299991912436,104,16,104,16
RB1 (5925),PDE1B (5153),-0.08499576372142988,-0.132830964715775,-0.047835200994345115,104,16,104,16
RB1 (5925),PDE1C (5137),-0.09307433742068133,-0.0481046526613875,0.04496968475929383,104,16,104,16
RB1 (5925),PDE2A (5138),0.03579082846409961,0.06152741908713688,0.02573659062303727,104,16,104,16
RB1 (5925),PDE3A (5139),-0.02747251249493401,0.013221417746068751,0.04069393024100276,104,16,104,16
RB1 (5925),PDE3B (5140),-0.057051936839780874,-0.11020678079454374,-0.053154843954762866,104,16,104,16
RB1 (5925),PDE4A (5141),0.008839127482315193,0.06086198490756944,0.05202285742525424,104,16,104,16
RB1 (5925),PDE4B (5142),-0.08754394435140625,-0.16766333568440625,-0.080119391333,104,16,104,16
RB1 (5925),PDE4C (5143),-0.13533034422049617,-0.18306170659159,-0.04773136237109382,104,16,104,16
RB1 (5925),PDE4D (5144),0.06049284658026463,0.009175735760237499,-0.05131711082002713,104,16,104,16
RB1 (5925),PDE4DIP (9659),0.0026096316933939675,0.04595686538626313,0.043347233692869164,104,16,104,16
RB1 (5925),PDE5A (8654),-0.07260319929268223,-0.01996883565641375,0.052634363636268486,104,16,104,16
RB1 (5925),PDE6A (5145),-0.07456777395873866,-0.21860352025444374,-0.1440357462957051,104,16,104,16
RB1 (5925),PDE6B (5158),-0.04342564973430038,-0.04308761759151438,0.0003380321427860003,104,16,104,16
RB1 (5925),PDE6C (5146),0.14309284326172317,0.21047614163997497,0.0673832983782518,104,16,104,16
RB1 (5925),PDE6D (5147),-0.12635357211292247,-0.07511823948693414,0.05123533262598834,104,16,104,16
RB1 (5925),PDE6G (5148),-0.061793483682218715,-0.13430145239464503,-0.07250796871242632,104,16,104,16
RB1 (5925),PDE6H (5149),0.01051289548245982,0.005898950676254995,-0.004613944806204825,104,16,104,16
RB1 (5925),PDE7A (5150),-0.0018372210850368365,-0.0883381260518625,-0.08650090496682566,104,16,104,16
RB1 (5925),PDE7B (27115),-0.07432258221809193,-0.00955761393888625,0.06476496827920568,104,16,104,16
RB1 (5925),PDE8A (5151),-0.11542497984204449,-0.1703981879158439,-0.05497320807379942,104,16,104,16
RB1 (5925),PDE8B (8622),-0.048345076206112954,0.02494595980041126,0.07329103600652422,104,16,104,16
RB1 (5925),PDE9A (5152),-0.06538588342791511,-0.0026529303357537524,0.06273295309216136,104,16,104,16
RB1 (5925),PDF (64146),-0.01685570370898339,0.07093744004552142,0.08779314375450481,94,14,94,14
RB1 (5925),PDGFA (5154),0.029138222435860048,-0.005042731904062507,-0.034180954339922555,104,16,104,16
RB1 (5925),PDGFB (5155),-0.01244365027383413,-0.016997599722893754,-0.004553949449059624,104,16,104,16
